NU_SEQUENCIAL,NU_ANO,CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO
2070754,2024,,,,,,,,,2512903,Rio Tinto,25,PB,1,1,1,1,1422.0,1384.0,1396.0,1410.0,377.6,568.0,542.8,453.0,BCDBBABEDEDECADECECABDEDECCCCEECAACDCDACEDDDC,DE.DECDAECBDEBDBCBCEBDBABEEADEEAEABBEECACCCBA,DDCBCCBDECDBDACEAEECACEEDDBEDDBDEBEDACCDCCDBB,BEADBCEDCCDCDCACCDECAEDBAADADDBAEAAEDAACCBCDD,1,BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD,DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA,AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC,DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD,1.0,140.0,160.0,120.0,120.0,100.0,640.0
3692884,2024,,,,,,,,,3304557,Rio de Janeiro,33,RJ,1,1,1,1,1420.0,1383.0,1395.0,1408.0,568.5,462.9,587.3,614.2,EAEBABAAAEACBAEACDECBDDCBBBDAAEECAABAEBEDBDCD,BEAEABADEEBDCCDEAECDDBECCAABCBDACDEECADADBDAB,CAAAEECBECCDCCBDEBBCCCCACEDADDDBEBEACBECADEEA,CABCCCEACBEBDDBEADCBBDBACDCBADABCBDEACDAEDBCA,0,CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB,CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC,CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB,CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE,1.0,100.0,180.0,140.0,160.0,120.0,700.0
404579,2024,,,,,,,,,5300108,Brasília,53,DF,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
1066719,2024,,,,,,,,,1501402,Belém,15,PA,1,1,1,1,1419.0,1385.0,1398.0,1407.0,578.0,639.2,595.9,468.2,BCEADCCBDDEABEDEAEBACAEBACEDAADAADCCDEDCACBEE,CEEDBCDBEBBCEDADBAEACBEADCEDEEDCCACACEBECDDAC,DBBDCDBBBDEECDBAABEDADEEBCBEDCD.C.BDBDADDCECB,BBDACCECEBDDEBADBCCECBBEABACBBCCBEBEABDBECDBB,1,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1.0,160.0,180.0,160.0,180.0,200.0,880.0
1777323,2024,35108583.0,3529401.0,Mauá,35.0,SP,4.0,1.0,1.0,3529401,Mauá,35,SP,1,1,1,1,1421.0,1386.0,1397.0,1409.0,394.3,435.5,485.5,398.3,ABAACEBCBCBEBCCDDDBAACCDDCADCBCBBBAEAECECDCAA,.ADAEDBCBBECCCBADBDEBDCEAAECEBAEAADCEDBEEEABB,ACDCDBBDCBDDEACBCBABDBAABABBDBCAEAD*DDBECBEAE,AEAADDDAABBABEBBEADCAAEABBDABCEADCBACCDCCDBCB,1,DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED,ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE,AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE,CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB,1.0,120.0,160.0,120.0,120.0,100.0,620.0
2953241,2024,35005997.0,3518800.0,Guarulhos,35.0,SP,2.0,1.0,1.0,3518800,Guarulhos,35,SP,1,1,1,1,1420.0,1383.0,1395.0,1408.0,425.1,544.1,578.5,652.0,BEEAEDDEABCDCEAEBCECDEDABDDEDEBCDBCAECDDCAAAB,AECBAEBCEBDDDDBBBBBCDACCECAEAECDEEADBDACDADDA,CBAAEECBECBCDABBEABCEBBACBCEAEBEDDDDCBEDBDEEB,CEEBDBDDAAACCBDABCCCBBECCECDBDAACACBDABBBABAC,0,CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB,CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC,CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB,CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE,1.0,120.0,160.0,120.0,120.0,100.0,620.0
1276757,2024,24327328.0,2401008.0,Apodi,24.0,RN,1.0,1.0,1.0,2401008,Apodi,24,RN,1,1,1,1,1419.0,1385.0,1398.0,1407.0,544.2,576.0,575.9,644.4,ECBBCCCDADACAECACABDDBBCDCCDAADABAEAEEEEADDEC,CBEDBCDBBBBCCCACEAEAACCADEEEEDBEEACADBCCCEBAD,ADCDACDCBDEECECBCDEDADEEBDBEDD.BD.BDADDCDDECB,AAAABEAACDDBBCBBACCDBCCCCBBACDCDACDBCEAECBCBB,1,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1.0,160.0,200.0,160.0,180.0,200.0,900.0
1023584,2024,,,,,,,,,3303906,Petrópolis,33,RJ,1,1,1,1,1420.0,1383.0,1395.0,1408.0,423.1,570.8,465.1,432.9,ECADEAEEEDCEEADCCBCCAADEBABADBBECCDEEABDDADEB,ACBEBEBEABADAEEDABEDCAECCCABBAEDBEDABEBEDADCE,DADEDCDBECECECCECDAEBABBEBADAABDDAEDADDDAEAEB,DCBBBDCEABCCAABBADCDAACADEDCABBDDCCCBABADCEAE,1,CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB,CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC,CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB,CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE,1.0,120.0,120.0,120.0,120.0,80.0,560.0
3041564,2024,,,,,,,,,1504208,Marabá,15,PA,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,
669666,2024,21104832.0,2105906.0,Lago Verde,21.0,MA,2.0,1.0,1.0,2101202,Bacabal,21,MA,1,1,1,1,1419.0,1385.0,1398.0,1407.0,456.8,479.9,434.4,430.5,BCEBCEBDCCBBBCADCBEDACBBEBABEACBEDEADECBACDAB,DAEBBADADAECBEAAAAEBBDCEDEDDDECBECEBADBECCDDB,BCAEEABDCCDEDAAADCACBDCDBDBBADBBDBAEBDBCDBBBE,BABBDEBDADCCDCDEAC*DADAECBCEBAEBACECAADABDDCB,0,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1.0,140.0,160.0,140.0,120.0,120.0,680.0
3646188,2024,31305120.0,3105608.0,Barbacena,31.0,MG,4.0,1.0,1.0,3118304,Conselheiro Lafaiete,31,MG,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,
593792,2024,15175413.0,1506500.0,Santa Izabel do Pará,15.0,PA,2.0,1.0,1.0,1506500,Santa Izabel do Pará,15,PA,1,1,1,1,1419.0,1385.0,1398.0,1407.0,421.3,441.0,462.4,412.6,DBEADEEDBDBBCEEDCABEECBCADBACBAAADEDABCBCDCEC,BBEEBADBCBECBDADEDABBCECADEBDAEAEEBCAEDBCAAEB,DAACABCCEDEEDABABDEBBEAEACDCAEEAABDDABBEDCBDB,DBABCCCAEAEBBBACECDAABAABCCDECCDCABCAEDBBDADC,0,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1.0,160.0,160.0,120.0,120.0,160.0,720.0
258264,2024,15039641.0,1501402.0,Belém,15.0,PA,2.0,1.0,1.0,1501402,Belém,15,PA,1,1,1,1,1419.0,1385.0,1398.0,1407.0,456.1,450.6,483.4,450.1,BCECBBBBDACCBEEBBDADEEEAEDDBCABEADBBDACDACBDB,CBCDBDACEAACBEABEBABBDDECDCBECADDACBDCEACBBAD,CCABDDBABEEEAEDBCABBABDEBBBABCCEBECDADDBDABCA,ACBEEBBCABDECCACDCAAADCCBCCBCDC*BCCDDDDCDDECB,1,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1.0,120.0,160.0,180.0,180.0,180.0,820.0
346834,2024,,,,,,,,,3516200,Franca,35,SP,1,1,1,1,1419.0,1385.0,1398.0,1407.0,587.2,599.9,600.7,592.3,BECBECEDBCBCBBDDEAEDABECECEDDEDDAACCEDBCDBDDD,CAEDBCDBBACCEDADBAEBCCCACEEBDBBEAACECBBECDBAE,EBAACCDCBDEECBBBDCEDADEEBCBECEDDCCBDABEDDCECB,BECABDBEDBCBCDCBACDEACCEECDADBBCDCDADBCCBDCCD,0,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1.0,120.0,160.0,120.0,160.0,160.0,720.0
3769157,2024,,,,,,,,,2606408,Gravatá,26,PE,1,1,1,1,1422.0,1384.0,1396.0,1410.0,483.4,594.0,556.3,606.7,CEBBDBAABBDECCBAAEAEBACCABCBECEACECACBDEBDDAC,AEDBBCDBECBBDEBBEBDABDDABCEADBEECADBBDCAECEDA,ACADECADECBBDADEADDEDCBEDDEADDBCEBCCAABECACDC,DBCEBCEDCCACDDBBEDCBACEBDCBEDADCCEABADAECBDDB,0,BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD,DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA,AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC,DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD,1.0,120.0,120.0,120.0,140.0,140.0,640.0
1823893,2024,,,,,,,,,3109006,Brumadinho,31,MG,1,1,1,1,1419.0,1385.0,1398.0,1407.0,436.3,438.5,381.7,392.6,EDCADACCDBBDCDBEABDDECABEEDBBDAEACDBEEEBCCDEA,CEBCADAECACCEBABDACDBDEBEEADDCDBEBBECCAECCAEE,CCCACDCBBEDDCBEBCEDDBCDABBBADCBDEEDADEEECAECD,BCABDDBECBDADECEECADCEDDECBECBEEBEDDBCB*EAABD,1,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1.0,120.0,180.0,120.0,120.0,120.0,660.0
4087399,2024,,,,,,,,,2924009,Paulo Afonso,29,BA,1,1,1,1,1421.0,1386.0,1397.0,1409.0,535.8,513.6,589.7,654.1,DAAECEDDBBDCACBCECABAECCACAEBAEDDBDCEDBDCBCEA,ADEAACEEDEEECEDADBCDEBAEDADDCABCAACDBEAEAAAAB,BACCECCEDADEEBDABDBBCECABCCDBBDDBBDEDDAECBECD,DDAADADCBBDBEBDACCCBBCCEECECABBACEDCDDCCDDADE,0,DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED,ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE,AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE,CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB,1.0,120.0,200.0,140.0,160.0,140.0,760.0
2668320,2024,41156781.0,4127700.0,Toledo,41.0,PR,4.0,1.0,1.0,4127700,Toledo,41,PR,1,1,1,1,1421.0,1386.0,1397.0,1409.0,594.4,588.3,589.2,680.2,DABDDDABBCEBECBBEEDCDDCADEDEEDBDEBDEEEACCECCB,ACBAADEEDEAEDEBAABCDBEACDADBECDACECADBEADAEDE,AACCACBEDADEEBBDBDABCABBBAEDBCBEBBDEDDDECBECB,CBBBDADCBCDAAEDABBDCDCCECDDCBBCADAAEDABADBACA,0,DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED,ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE,AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE,CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB,1.0,120.0,140.0,120.0,140.0,140.0,660.0
